dataset_id,dataset_root,episode_index,parquet_path,expected_frames,rows,global_index_min,global_index_max,max_abs_joint_delta,max_abs_joint_delta_frame,max_abs_joint_delta_joint,max_action_jump,max_action_jump_frame,max_action_jump_joint,max_state_jump,max_state_jump_frame,max_state_jump_joint,max_ts_gap_ms,max_ts_gap_frame,ts_gaps_over_warning,state_left_gripper_min,state_left_gripper_max,state_right_gripper_min,state_right_gripper_max,action_left_gripper_min,action_left_gripper_max,action_right_gripper_min,action_right_gripper_max,video_frames,duplicate_frame_candidates,exclude_reasons,review_reasons,status
task_5867,/root/autodl-tmp/data/sft_data/task_5867,14,data/chunk-000/episode_000014.parquet,527,527,7307,7833,0.14862209558486938,61,12,0.06253814697265625,441,12,0.043921589851379395,307,13,50.872832,292,1,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 527, ""observation.images.hand_right"": 527, ""observation.images.top_head"": 527}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,15,data/chunk-000/episode_000015.parquet,498,498,7834,8331,0.16512048244476318,430,12,0.059877872467041016,424,12,0.04482901096343994,431,12,50.430464,171,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 498, ""observation.images.hand_right"": 498, ""observation.images.top_head"": 498}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,16,data/chunk-000/episode_000016.parquet,557,557,8332,8888,0.14003586769104004,447,12,0.049604058265686035,444,12,0.04449748992919922,314,13,51.457792,381,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 557, ""observation.images.hand_right"": 557, ""observation.images.top_head"": 557}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,17,data/chunk-000/episode_000017.parquet,588,588,8889,9476,0.13967448472976685,26,12,0.05301731824874878,461,12,0.04030942916870117,24,12,49.76768,26,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 588, ""observation.images.hand_right"": 588, ""observation.images.top_head"": 588}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,18,data/chunk-000/episode_000018.parquet,551,551,9477,10027,0.15932625532150269,459,12,0.05400174856185913,453,12,0.04753375053405762,345,13,57.104384,476,3,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 551, ""observation.images.hand_right"": 551, ""observation.images.top_head"": 551}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,19,data/chunk-000/episode_000019.parquet,634,634,10028,10661,0.11965948343276978,363,12,0.057838886976242065,408,13,0.049243927001953125,412,13,42.399488,532,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 634, ""observation.images.hand_right"": 634, ""observation.images.top_head"": 634}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,20,data/chunk-000/episode_000020.parquet,572,572,10662,11233,0.11823046207427979,479,12,0.04868882894515991,497,8,0.04325854778289795,348,13,45.497344,462,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 572, ""observation.images.hand_right"": 572, ""observation.images.top_head"": 572}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,21,data/chunk-000/episode_000021.parquet,525,525,11234,11758,0.11786234378814697,454,8,0.05395317077636719,318,13,0.053484320640563965,317,13,44.096256,432,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 525, ""observation.images.hand_right"": 525, ""observation.images.top_head"": 525}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,22,data/chunk-000/episode_000022.parquet,529,529,11759,12287,0.11357986927032471,434,12,0.05536365509033203,307,13,0.055683016777038574,303,13,44.66816,410,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 529, ""observation.images.hand_right"": 529, ""observation.images.top_head"": 529}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,23,data/chunk-000/episode_000023.parquet,522,522,12288,12809,0.09670627117156982,55,12,0.05168396234512329,321,13,0.0493660569190979,322,13,49.29024,443,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 522, ""observation.images.hand_right"": 522, ""observation.images.top_head"": 522}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,24,data/chunk-000/episode_000024.parquet,520,520,12810,13329,0.10538524389266968,436,8,0.08816105127334595,405,10,0.059364914894104004,317,13,52.333312,405,1,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 520, ""observation.images.hand_right"": 520, ""observation.images.top_head"": 520}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,25,data/chunk-000/episode_000025.parquet,521,521,13330,13850,0.11587011814117432,430,12,0.05202972888946533,311,13,0.053885579109191895,323,13,48.611328,46,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 521, ""observation.images.hand_right"": 521, ""observation.images.top_head"": 521}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,26,data/chunk-000/episode_000026.parquet,526,526,13851,14376,0.09768903255462646,58,12,0.04023635387420654,292,13,0.04486393928527832,294,13,47.261184,347,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 526, ""observation.images.hand_right"": 526, ""observation.images.top_head"": 526}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,27,data/chunk-000/episode_000027.parquet,462,462,14377,14838,0.12887823581695557,382,12,0.05622231960296631,270,13,0.055648088455200195,268,13,59.325696,113,1,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 462, ""observation.images.hand_right"": 462, ""observation.images.top_head"": 462}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,28,data/chunk-000/episode_000028.parquet,517,517,14839,15355,0.1268073320388794,445,12,0.06056010723114014,457,12,0.04735922813415527,344,13,48.980736,34,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 517, ""observation.images.hand_right"": 517, ""observation.images.top_head"": 517}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,29,data/chunk-000/episode_000029.parquet,517,517,15356,15872,0.10896545648574829,425,12,0.04919767379760742,304,13,0.056852102279663086,304,13,45.731328,353,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 517, ""observation.images.hand_right"": 517, ""observation.images.top_head"": 517}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,30,data/chunk-000/episode_000030.parquet,516,516,15873,16388,0.10566562414169312,444,12,0.04844731092453003,436,12,0.04179275035858154,326,13,46.705152,295,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 516, ""observation.images.hand_right"": 516, ""observation.images.top_head"": 516}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,31,data/chunk-000/episode_000031.parquet,486,486,16389,16874,0.10657566785812378,83,12,0.04986000061035156,306,13,0.05135548114776611,306,13,46.32064,427,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 486, ""observation.images.hand_right"": 486, ""observation.images.top_head"": 486}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,32,data/chunk-000/episode_000032.parquet,485,485,16875,17359,0.11773335933685303,58,12,0.049513161182403564,413,8,0.0515822172164917,294,13,45.874176,89,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 485, ""observation.images.hand_right"": 485, ""observation.images.top_head"": 485}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,33,data/chunk-000/episode_000033.parquet,484,484,17360,17843,0.12812435626983643,394,12,0.052955806255340576,388,12,0.044515013694763184,286,13,47.906048,382,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 484, ""observation.images.hand_right"": 484, ""observation.images.top_head"": 484}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,34,data/chunk-000/episode_000034.parquet,480,480,17844,18323,0.12319791316986084,55,12,0.06046605110168457,284,13,0.05269902944564819,284,13,48.5696,204,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 480, ""observation.images.hand_right"": 480, ""observation.images.top_head"": 480}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,35,data/chunk-000/episode_000035.parquet,449,449,18324,18772,0.13200020790100098,41,12,0.048584699630737305,280,13,0.06447780132293701,280,13,43.762432,294,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 449, ""observation.images.hand_right"": 449, ""observation.images.top_head"": 449}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,36,data/chunk-000/episode_000036.parquet,477,477,18773,19249,0.11988526582717896,52,12,0.05890047550201416,283,13,0.0517042875289917,283,13,50.825728,124,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 477, ""observation.images.hand_right"": 477, ""observation.images.top_head"": 477}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,37,data/chunk-000/episode_000037.parquet,448,448,19250,19697,0.14247268438339233,57,12,0.054143548011779785,274,13,0.052123069763183594,279,13,42.296832,243,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 448, ""observation.images.hand_right"": 448, ""observation.images.top_head"": 448}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,38,data/chunk-000/episode_000038.parquet,454,454,19698,20151,0.14283740520477295,43,12,0.04851698875427246,256,13,0.04615509510040283,253,13,43.808512,81,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 454, ""observation.images.hand_right"": 454, ""observation.images.top_head"": 454}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,39,data/chunk-000/episode_000039.parquet,463,463,20152,20614,0.12430012226104736,403,8,0.06528890132904053,412,8,0.06219184398651123,288,13,46.108928,364,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 463, ""observation.images.hand_right"": 463, ""observation.images.top_head"": 463}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,40,data/chunk-000/episode_000040.parquet,452,452,20615,21066,0.15594130754470825,374,12,0.07217133045196533,387,12,0.04910433292388916,268,13,42.53952,210,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 452, ""observation.images.hand_right"": 452, ""observation.images.top_head"": 452}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,41,data/chunk-000/episode_000041.parquet,482,482,21067,21548,0.11926877498626709,56,12,0.05514019727706909,409,12,0.05203592777252197,301,13,41.261056,453,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 482, ""observation.images.hand_right"": 482, ""observation.images.top_head"": 482}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,42,data/chunk-000/episode_000042.parquet,482,482,21549,22030,0.1458835005760193,61,12,0.059604644775390625,294,13,0.06259322166442871,294,13,49.152768,294,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 482, ""observation.images.hand_right"": 482, ""observation.images.top_head"": 482}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,43,data/chunk-000/episode_000043.parquet,463,463,22031,22493,0.13393020629882812,50,12,0.05093812942504883,389,12,0.04383444786071777,291,13,43.387648,158,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 463, ""observation.images.hand_right"": 463, ""observation.images.top_head"": 463}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,44,data/chunk-000/episode_000044.parquet,581,581,22494,23074,0.14775115251541138,93,12,0.05985766649246216,362,13,0.05573534965515137,361,13,40.832768,482,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 581, ""observation.images.hand_right"": 581, ""observation.images.top_head"": 581}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,45,data/chunk-000/episode_000045.parquet,521,521,23075,23595,0.1556839942932129,435,12,0.06031394004821777,430,12,0.04523038864135742,432,12,42.43712,332,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 521, ""observation.images.hand_right"": 521, ""observation.images.top_head"": 521}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,46,data/chunk-000/episode_000046.parquet,552,552,23596,24147,0.13620597124099731,49,12,0.05700182914733887,344,13,0.05983608961105347,343,13,51.266048,181,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 552, ""observation.images.hand_right"": 552, ""observation.images.top_head"": 552}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,47,data/chunk-000/episode_000047.parquet,612,612,24148,24759,0.14886420965194702,544,12,0.0662696361541748,544,12,0.05280369520187378,545,12,37.765632,571,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 612, ""observation.images.hand_right"": 612, ""observation.images.top_head"": 612}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,48,data/chunk-000/episode_000048.parquet,522,522,24760,25281,0.13336437940597534,32,12,0.06672990322113037,300,13,0.06069105863571167,294,13,47.71584,354,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 522, ""observation.images.hand_right"": 522, ""observation.images.top_head"": 522}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,49,data/chunk-000/episode_000049.parquet,612,612,25282,25893,0.13363128900527954,535,12,0.053237080574035645,533,12,0.043276071548461914,536,12,47.146496,15,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 612, ""observation.images.hand_right"": 612, ""observation.images.top_head"": 612}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,50,data/chunk-000/episode_000050.parquet,461,461,25894,26354,0.13933318853378296,43,12,0.05765485763549805,269,13,0.06297695636749268,282,13,56.095744,115,2,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 461, ""observation.images.hand_right"": 461, ""observation.images.top_head"": 461}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,51,data/chunk-000/episode_000051.parquet,521,521,26355,26875,0.1402111053466797,49,12,0.05071622133255005,399,12,0.04523050785064697,284,13,41.517056,22,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 521, ""observation.images.hand_right"": 521, ""observation.images.top_head"": 521}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,52,data/chunk-000/episode_000052.parquet,432,432,26876,27307,0.13105762004852295,32,12,0.05820268392562866,385,12,0.03929734230041504,265,13,47.45344,424,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 432, ""observation.images.hand_right"": 432, ""observation.images.top_head"": 432}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,53,data/chunk-000/episode_000053.parquet,522,522,27308,27829,0.13714098930358887,430,12,0.0679018497467041,442,12,0.04477667808532715,313,13,54.467072,332,5,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 522, ""observation.images.hand_right"": 522, ""observation.images.top_head"": 522}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,54,data/chunk-000/episode_000054.parquet,461,461,27830,28290,0.15490764379501343,47,12,0.049491167068481445,400,12,0.05013382434844971,265,13,40.47744,118,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 461, ""observation.images.hand_right"": 461, ""observation.images.top_head"": 461}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,55,data/chunk-000/episode_000055.parquet,491,491,28291,28781,0.1341094970703125,53,12,0.054904818534851074,416,12,0.05711376667022705,284,13,45.423616,473,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 491, ""observation.images.hand_right"": 491, ""observation.images.top_head"": 491}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,56,data/chunk-000/episode_000056.parquet,462,462,28782,29243,0.16458457708358765,44,12,0.055425286293029785,395,12,0.04830145835876465,259,13,50.62016,76,1,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 462, ""observation.images.hand_right"": 462, ""observation.images.top_head"": 462}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,57,data/chunk-000/episode_000057.parquet,462,462,29244,29705,0.13671481609344482,48,12,0.05793660879135132,399,12,0.04421830177307129,269,13,40.0512,74,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 462, ""observation.images.hand_right"": 462, ""observation.images.top_head"": 462}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,58,data/chunk-000/episode_000058.parquet,461,461,29706,30166,0.13667970895767212,51,12,0.04936420917510986,281,13,0.04503834247589111,282,13,48.476416,12,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 461, ""observation.images.hand_right"": 461, ""observation.images.top_head"": 461}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,59,data/chunk-000/episode_000059.parquet,492,492,30167,30658,0.13021421432495117,57,12,0.05912750959396362,286,13,0.05505478382110596,287,13,47.194368,194,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 492, ""observation.images.hand_right"": 492, ""observation.images.top_head"": 492}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,60,data/chunk-000/episode_000060.parquet,492,492,30659,31150,0.138127863407135,54,12,0.05228376388549805,302,13,0.05053508281707764,300,13,41.121024,474,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 492, ""observation.images.hand_right"": 492, ""observation.images.top_head"": 492}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,61,data/chunk-000/episode_000061.parquet,492,492,31151,31642,0.13734906911849976,424,12,0.057457566261291504,436,12,0.049366116523742676,315,13,48.31488,149,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 492, ""observation.images.hand_right"": 492, ""observation.images.top_head"": 492}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,62,data/chunk-000/episode_000062.parquet,521,521,31643,32163,0.1364138126373291,55,12,0.05864834785461426,329,13,0.053170204162597656,334,13,52.713472,73,3,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 521, ""observation.images.hand_right"": 521, ""observation.images.top_head"": 521}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,63,data/chunk-000/episode_000063.parquet,462,462,32164,32625,0.15242040157318115,60,12,0.05293196439743042,393,12,0.05027329921722412,283,13,45.805312,134,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 462, ""observation.images.hand_right"": 462, ""observation.images.top_head"": 462}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,64,data/chunk-000/episode_000064.parquet,493,493,32626,33118,0.12278604507446289,403,12,0.056824684143066406,281,13,0.06721746921539307,285,13,52.250112,482,2,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 493, ""observation.images.hand_right"": 493, ""observation.images.top_head"": 493}",{},,,pass
task_5867,/root/autodl-tmp/data/sft_data/task_5867,65,data/chunk-000/episode_000065.parquet,463,463,33119,33581,0.12555158138275146,377,12,0.05565464496612549,389,12,0.057131290435791016,271,13,46.052096,396,0,0.0,0.2173333317041397,0.0,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 463, ""observation.images.hand_right"": 463, ""observation.images.top_head"": 463}",{},,,pass
