dataset_id,dataset_root,episode_index,parquet_path,expected_frames,rows,global_index_min,global_index_max,max_abs_joint_delta,max_abs_joint_delta_frame,max_abs_joint_delta_joint,max_action_jump,max_action_jump_frame,max_action_jump_joint,max_state_jump,max_state_jump_frame,max_state_jump_joint,max_ts_gap_ms,max_ts_gap_frame,ts_gaps_over_warning,state_left_gripper_min,state_left_gripper_max,state_right_gripper_min,state_right_gripper_max,action_left_gripper_min,action_left_gripper_max,action_right_gripper_min,action_right_gripper_max,video_frames,duplicate_frame_candidates,exclude_reasons,review_reasons,status
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,11,data/episode_000011.parquet,1390,1390,15292,16681,0.22666651010513306,661,13,0.184462308883667,81,12,0.23824483156204224,662,13,97.851392,1,1,0.0,120.0,0.0,120.0,-0.002034308621659875,0.0018111112294718623,0.0,1.0016309022903442,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},,source_timestamp_gap=97.851ms@1;max_action_jump=0.184462;max_state_jump=0.238245,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,12,data/episode_000012.parquet,1390,1390,16682,18071,0.2538883686065674,675,13,0.21088242530822754,639,11,0.2697770595550537,688,13,96.356864,1,1,0.0,120.0,0.0,120.0,-0.005124097224324942,0.005892700050026178,-0.009297141805291176,1.0,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},max_state_jump=0.269777,source_timestamp_gap=96.357ms@1;max_joint_delta=0.253888;max_action_jump=0.210882,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,13,data/episode_000013.parquet,1389,1389,18072,19460,0.23467600345611572,75,12,0.19701004028320312,81,12,0.20018649101257324,88,12,96.164096,1,1,0.0,120.0,0.0,120.0,-0.0020914694759994745,0.0018111112294718623,0.0,1.0036818981170654,"{""observation.images.hand_left"": 1389, ""observation.images.hand_right"": 1389, ""observation.images.top_head"": 1389}",{},,source_timestamp_gap=96.164ms@1;max_action_jump=0.197010;max_state_jump=0.200186,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,14,data/episode_000014.parquet,1395,1395,19461,20855,0.22666659951210022,1266,12,0.21206945180892944,1272,12,0.23862874507904053,678,13,100.435712,1,1,0.0,120.0,0.0,120.0,-0.00019693395006470382,0.0018111112294718623,0.0,1.0034830570220947,"{""observation.images.hand_left"": 1395, ""observation.images.hand_right"": 1395, ""observation.images.top_head"": 1395}",{},,source_timestamp_gap=100.436ms@1;max_action_jump=0.212069;max_state_jump=0.238629,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,15,data/episode_000015.parquet,1383,1383,20856,22238,0.21842530369758606,1324,12,0.19970959424972534,1331,12,0.23112517595291138,544,13,103.186176,1,1,0.0,120.0,0.0,120.0,0.0,0.0018111112294718623,0.0,1.0012397766113281,"{""observation.images.hand_left"": 1383, ""observation.images.hand_right"": 1383, ""observation.images.top_head"": 1383}",{},,source_timestamp_gap=103.186ms@1;max_action_jump=0.199710;max_state_jump=0.231125,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,16,data/episode_000016.parquet,1391,1391,22239,23629,0.24041712284088135,74,12,0.2065199613571167,80,12,0.2195209264755249,548,13,104.482304,1,1,0.0,120.0,0.0,120.0,-0.003040972398594022,0.0019599217921495438,-0.005900627467781305,1.0029118061065674,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},,source_timestamp_gap=104.482ms@1;max_action_jump=0.206520;max_state_jump=0.219521,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,17,data/episode_000017.parquet,1390,1390,23630,25019,0.22666645050048828,646,13,0.15671110153198242,94,8,0.2161182165145874,647,13,107.834112,1,2,0.0,120.0,0.0,120.0,0.0,0.002887430600821972,0.0,1.0023391246795654,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},,source_timestamp_gap=107.834ms@1;max_action_jump=0.156711;max_state_jump=0.216118,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,18,data/episode_000018.parquet,1393,1393,25020,26412,0.21253180503845215,774,13,0.17659330368041992,724,11,0.21255844831466675,730,13,106.479872,1,1,0.0,120.0,0.0,120.0,-0.0018410701304674149,0.0018111112294718623,0.0,1.0013716220855713,"{""observation.images.hand_left"": 1393, ""observation.images.hand_right"": 1393, ""observation.images.top_head"": 1393}",{},,source_timestamp_gap=106.480ms@1;max_action_jump=0.176593;max_state_jump=0.212558,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,19,data/episode_000019.parquet,1395,1395,26413,27807,0.2149040699005127,101,8,0.17758262157440186,710,13,0.24557387828826904,633,13,105.72288,1,1,0.0,120.0,0.0,120.0,0.0,0.0037573017179965973,0.0,1.002974271774292,"{""observation.images.hand_left"": 1395, ""observation.images.hand_right"": 1395, ""observation.images.top_head"": 1395}",{},,source_timestamp_gap=105.723ms@1;max_action_jump=0.177583;max_state_jump=0.245574,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,20,data/episode_000020.parquet,1390,1390,27808,29197,0.2340269684791565,673,13,0.23236030340194702,679,13,0.20105886459350586,690,13,105.424896,1,1,0.0,120.0,0.0,120.0,-0.002437653485685587,0.0018111112294718623,0.0,1.0027196407318115,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},,source_timestamp_gap=105.425ms@1;max_action_jump=0.232360;max_state_jump=0.201059,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,21,data/episode_000021.parquet,1392,1392,29198,30589,0.21607422828674316,620,13,0.17402702569961548,556,13,0.1746220588684082,621,13,97.154048,1,1,0.0,120.0,0.0,120.0,-0.0027260808274149895,0.0018111112294718623,0.0,1.0003827810287476,"{""observation.images.hand_left"": 1392, ""observation.images.hand_right"": 1392, ""observation.images.top_head"": 1392}",{},,source_timestamp_gap=97.154ms@1;max_action_jump=0.174027;max_state_jump=0.174622,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,22,data/episode_000022.parquet,1389,1389,30590,31978,0.22666645050048828,75,12,0.21449339389801025,527,11,0.19624263048171997,536,13,97.853696,1,1,0.0,120.0,0.0,120.0,-0.0008324392838403583,0.0018111112294718623,0.0,1.006744384765625,"{""observation.images.hand_left"": 1389, ""observation.images.hand_right"": 1389, ""observation.images.top_head"": 1389}",{},,source_timestamp_gap=97.854ms@1;max_action_jump=0.214493;max_state_jump=0.196243,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,23,data/episode_000023.parquet,1393,1393,31979,33371,0.2393350601196289,704,13,0.1514357328414917,668,11,0.21074366569519043,716,13,84.142848,1,1,0.0,120.0,0.0,120.0,-0.00202971906401217,0.0018111112294718623,0.0,1.002680778503418,"{""observation.images.hand_left"": 1393, ""observation.images.hand_right"": 1393, ""observation.images.top_head"": 1393}",{},,source_timestamp_gap=84.143ms@1;max_action_jump=0.151436;max_state_jump=0.210744,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,24,data/episode_000024.parquet,1382,1382,33372,34753,0.22705042362213135,863,12,0.21524494886398315,870,12,0.21409404277801514,554,13,102.2464,1,1,0.0,120.0,0.0,120.0,-0.002989593194797635,0.0018111112294718623,0.0,1.0030810832977295,"{""observation.images.hand_left"": 1382, ""observation.images.hand_right"": 1382, ""observation.images.top_head"": 1382}",{},,source_timestamp_gap=102.246ms@1;max_action_jump=0.215245;max_state_jump=0.214094,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,25,data/episode_000025.parquet,1395,1395,34754,36148,0.20776748657226562,648,13,0.17226767539978027,584,11,0.20646846294403076,661,13,73.311488,2,1,0.0,120.0,0.0,120.0,0.0,0.0018111112294718623,0.0,1.0006459951400757,"{""observation.images.hand_left"": 1395, ""observation.images.hand_right"": 1395, ""observation.images.top_head"": 1395}",{},,source_timestamp_gap=73.311ms@2;max_action_jump=0.172268;max_state_jump=0.206468,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,26,data/episode_000026.parquet,1391,1391,36149,37539,0.22666645050048828,507,13,0.16961276531219482,472,11,0.22416263818740845,481,13,98.642432,1,1,0.0,120.0,0.0,120.0,-0.0018230099231004715,0.0018111112294718623,0.0,1.0024755001068115,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},,source_timestamp_gap=98.642ms@1;max_action_jump=0.169613;max_state_jump=0.224163,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,27,data/episode_000027.parquet,1391,1391,37540,38930,0.26523804664611816,580,13,0.26547765731811523,584,13,0.23095083236694336,955,12,103.23328,1,1,0.0,120.0,0.0,119.64749908447266,-7.033354904706357e-06,0.0018111112294718623,0.0,1.0078465938568115,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},max_action_jump=0.265478,source_timestamp_gap=103.233ms@1;max_joint_delta=0.265238;max_state_jump=0.230951,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,28,data/episode_000028.parquet,1389,1389,38931,40319,0.26950621604919434,717,13,0.21322119235992432,723,13,0.2696026563644409,729,13,66.994432,2,1,0.0,120.0,0.0,120.0,-0.0018922109156847,0.0018111112294718623,0.0,1.0102860927581787,"{""observation.images.hand_left"": 1389, ""observation.images.hand_right"": 1389, ""observation.images.top_head"": 1389}",{},max_state_jump=0.269603,source_timestamp_gap=66.994ms@2;max_joint_delta=0.269506;max_action_jump=0.213221,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,29,data/episode_000029.parquet,1398,1398,40320,41717,0.24547481536865234,665,13,0.20383983850479126,671,13,0.25632303953170776,680,13,107.838208,1,1,0.0,120.0,0.0,120.0,-0.004000131506472826,0.0018111112294718623,-0.006647593341767788,1.0041037797927856,"{""observation.images.hand_left"": 1398, ""observation.images.hand_right"": 1398, ""observation.images.top_head"": 1398}",{},max_state_jump=0.256323,source_timestamp_gap=107.838ms@1;max_action_jump=0.203840,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,30,data/episode_000030.parquet,1392,1392,41718,43109,0.3077382445335388,1011,12,0.30607157945632935,1017,12,0.1830505132675171,643,13,103.185408,1,1,0.0,120.0,0.0,120.0,0.0,0.001872749999165535,0.0,1.002932071685791,"{""observation.images.hand_left"": 1392, ""observation.images.hand_right"": 1392, ""observation.images.top_head"": 1392}",{},max_action_jump=0.306072,source_timestamp_gap=103.185ms@1;max_joint_delta=0.307738;max_state_jump=0.183051,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,31,data/episode_000031.parquet,1388,1388,43110,44497,0.11831635236740112,660,12,0.07125556468963623,499,13,0.054810404777526855,465,13,99.338752,1,1,0.0,120.0,0.0,120.0,-0.0016371028032153845,0.0018111112294718623,0.0,1.001056432723999,"{""observation.images.hand_left"": 1388, ""observation.images.hand_right"": 1388, ""observation.images.top_head"": 1388}",{},,source_timestamp_gap=99.339ms@1,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,32,data/episode_000032.parquet,1390,1390,44498,45887,0.22666651010513306,885,12,0.15616965293884277,570,11,0.20166969299316406,620,13,96.620544,1,1,0.2173333317041397,120.0,0.0,120.0,-0.0023274444974958897,0.0018111112294718623,-0.0008438237709924579,1.0105879306793213,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},,source_timestamp_gap=96.621ms@1;max_action_jump=0.156170;max_state_jump=0.201670,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,33,data/episode_000033.parquet,1388,1388,45888,47275,0.22814971208572388,531,13,0.1999761462211609,538,13,0.2713475823402405,545,13,100.075008,1,1,0.0,120.0,0.0,120.0,-0.0039043466094881296,0.0018111112294718623,0.0,1.0067667961120605,"{""observation.images.hand_left"": 1388, ""observation.images.hand_right"": 1388, ""observation.images.top_head"": 1388}",{},max_state_jump=0.271348,source_timestamp_gap=100.075ms@1;max_action_jump=0.199976,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,34,data/episode_000034.parquet,1393,1393,47276,48668,0.24445879459381104,1156,12,0.23945879936218262,1158,12,0.20006424188613892,533,13,95.26016,1,1,0.0,120.0,0.0,120.0,-0.0014045252464711666,0.0032379659824073315,-0.0032756361179053783,1.0033389329910278,"{""observation.images.hand_left"": 1393, ""observation.images.hand_right"": 1393, ""observation.images.top_head"": 1393}",{},,source_timestamp_gap=95.260ms@1;max_action_jump=0.239459;max_state_jump=0.200064,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,35,data/episode_000035.parquet,1399,1399,48669,50067,0.22666651010513306,1072,12,0.20847469568252563,95,12,0.25478750467300415,494,13,70.697472,2,1,0.0,120.0,0.0,120.0,-0.0036131776869297028,0.0018111112294718623,-0.006993539165705442,1.0018317699432373,"{""observation.images.hand_left"": 1399, ""observation.images.hand_right"": 1399, ""observation.images.top_head"": 1399}",{},max_state_jump=0.254788,source_timestamp_gap=70.697ms@2;max_action_jump=0.208475,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,36,data/episode_000036.parquet,1384,1384,50068,51451,0.20605695247650146,393,13,0.1474858522415161,177,13,0.21639740467071533,532,13,81.475328,1,1,0.0,120.0,0.0,120.0,-0.005060618277639151,0.0018111112294718623,-0.004700724966824055,1.0039775371551514,"{""observation.images.hand_left"": 1384, ""observation.images.hand_right"": 1384, ""observation.images.top_head"": 1384}",{},,source_timestamp_gap=81.475ms@1;max_action_jump=0.147486;max_state_jump=0.216397,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,37,data/episode_000037.parquet,1390,1390,51452,52841,0.21994143724441528,575,13,0.1927974820137024,582,13,0.2594990134239197,589,13,108.123904,1,1,0.0,120.0,0.0,120.0,-0.00015497223648708314,0.0018111112294718623,0.0,1.0050129890441895,"{""observation.images.hand_left"": 1390, ""observation.images.hand_right"": 1390, ""observation.images.top_head"": 1390}",{},max_state_jump=0.259499,source_timestamp_gap=108.124ms@1;max_action_jump=0.192797,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,38,data/episode_000038.parquet,1391,1391,52842,54232,0.24252843856811523,661,13,0.17214375734329224,625,13,0.24902880191802979,674,13,78.514688,1,1,0.0,120.0,0.0,120.0,-0.0027616648003458977,0.0018111112294718623,0.0,1.006704568862915,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},,source_timestamp_gap=78.515ms@1;max_action_jump=0.172144;max_state_jump=0.249029,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,39,data/episode_000039.parquet,1395,1395,54233,55627,0.22821950912475586,761,13,0.22246113419532776,1384,12,0.2332019805908203,774,13,106.652672,1,1,0.0,120.0,0.0,120.0,-0.004355077166110277,0.0018111112294718623,-0.0072000096552073956,1.0079259872436523,"{""observation.images.hand_left"": 1395, ""observation.images.hand_right"": 1395, ""observation.images.top_head"": 1395}",{},,source_timestamp_gap=106.653ms@1;max_action_jump=0.222461;max_state_jump=0.233202,review
