dataset_id,dataset_root,episode_index,parquet_path,expected_frames,rows,global_index_min,global_index_max,max_abs_joint_delta,max_abs_joint_delta_frame,max_abs_joint_delta_joint,max_action_jump,max_action_jump_frame,max_action_jump_joint,max_state_jump,max_state_jump_frame,max_state_jump_joint,max_ts_gap_ms,max_ts_gap_frame,ts_gaps_over_warning,state_left_gripper_min,state_left_gripper_max,state_right_gripper_min,state_right_gripper_max,action_left_gripper_min,action_left_gripper_max,action_right_gripper_min,action_right_gripper_max,video_frames,duplicate_frame_candidates,exclude_reasons,review_reasons,status
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,23,data/chunk-000/episode_000023.parquet,488,488,10819,11306,0.13910967111587524,77,12,0.07229065895080566,429,12,0.051809072494506836,304,13,45.781248,283,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 488, ""observation.images.hand_right"": 488, ""observation.images.top_head"": 488}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,24,data/chunk-000/episode_000024.parquet,456,456,11307,11762,0.1445143222808838,412,12,0.06348538398742676,422,12,0.05690455436706543,285,13,40.328192,366,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 456, ""observation.images.hand_right"": 456, ""observation.images.top_head"": 456}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,25,data/chunk-000/episode_000025.parquet,488,488,11763,12250,0.14336037635803223,44,12,0.05769360065460205,286,13,0.05866682529449463,288,13,50.515456,238,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 488, ""observation.images.hand_right"": 488, ""observation.images.top_head"": 488}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,26,data/chunk-000/episode_000026.parquet,427,427,12251,12677,0.145277738571167,46,12,0.0602341890335083,259,13,0.06168568134307861,260,13,46.847232,134,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 427, ""observation.images.hand_right"": 427, ""observation.images.top_head"": 427}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,27,data/chunk-000/episode_000027.parquet,456,456,12678,13133,0.1529930830001831,51,12,0.055072784423828125,283,13,0.05739307403564453,285,13,43.31776,353,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 456, ""observation.images.hand_right"": 456, ""observation.images.top_head"": 456}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,28,data/chunk-000/episode_000028.parquet,455,455,13134,13588,0.1575479507446289,381,12,0.06300342082977295,261,13,0.07016634941101074,263,13,48.348928,300,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 455, ""observation.images.hand_right"": 455, ""observation.images.top_head"": 455}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,29,data/chunk-000/episode_000029.parquet,536,536,13589,14124,0.14839237928390503,462,8,0.06299787759780884,330,13,0.06206965446472168,337,13,54.066176,107,1,0.0,0.2173333317041397,0.2173333317041397,119.82379913330078,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 536, ""observation.images.hand_right"": 536, ""observation.images.top_head"": 536}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,30,data/chunk-000/episode_000030.parquet,538,538,14125,14662,0.13947594165802002,36,12,0.0694737434387207,348,13,0.06681609153747559,350,13,40.22528,483,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 538, ""observation.images.hand_right"": 538, ""observation.images.top_head"": 538}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,31,data/chunk-000/episode_000031.parquet,447,447,14663,15109,0.1525457501411438,35,12,0.06963616609573364,254,13,0.06552469730377197,254,13,48.277248,355,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 447, ""observation.images.hand_right"": 447, ""observation.images.top_head"": 447}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,32,data/chunk-000/episode_000032.parquet,476,476,15110,15585,0.13114780187606812,45,12,0.05215686559677124,274,13,0.05187880992889404,274,13,38.4256,34,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 476, ""observation.images.hand_right"": 476, ""observation.images.top_head"": 476}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,33,data/chunk-000/episode_000033.parquet,477,477,15586,16062,0.14273852109909058,65,12,0.06734514236450195,427,12,0.06149381399154663,331,13,44.56576,73,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 477, ""observation.images.hand_right"": 477, ""observation.images.top_head"": 477}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,34,data/chunk-000/episode_000034.parquet,417,417,16063,16479,0.15497362613677979,48,12,0.07517194747924805,361,12,0.07051551342010498,244,13,52.926208,154,4,0.0,0.2173333317041397,0.2173333317041397,119.82379913330078,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 417, ""observation.images.hand_right"": 417, ""observation.images.top_head"": 417}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,35,data/chunk-000/episode_000035.parquet,416,416,16480,16895,0.15950077772140503,53,12,0.05887746810913086,245,13,0.05850982666015625,253,13,38.342144,351,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 416, ""observation.images.hand_right"": 416, ""observation.images.top_head"": 416}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,36,data/chunk-000/episode_000036.parquet,445,445,16896,17340,0.15143024921417236,377,12,0.0606459379196167,387,12,0.05912059545516968,267,13,50.699008,84,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 445, ""observation.images.hand_right"": 445, ""observation.images.top_head"": 445}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,37,data/chunk-000/episode_000037.parquet,415,415,17341,17755,0.1552625298500061,44,12,0.07612252235412598,366,12,0.0643383264541626,246,13,53.721088,156,3,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 415, ""observation.images.hand_right"": 415, ""observation.images.top_head"": 415}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,38,data/chunk-000/episode_000038.parquet,418,418,17756,18173,0.1660829782485962,378,12,0.06422305107116699,386,12,0.052960753440856934,269,13,36.20096,94,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 418, ""observation.images.hand_right"": 418, ""observation.images.top_head"": 418}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,39,data/chunk-000/episode_000039.parquet,443,443,18174,18616,0.10460340976715088,374,12,0.06420516967773438,260,13,0.06316900253295898,259,13,44.684288,183,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 443, ""observation.images.hand_right"": 443, ""observation.images.top_head"": 443}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,40,data/chunk-000/episode_000040.parquet,413,413,18617,19029,0.13575315475463867,354,12,0.06875920295715332,368,12,0.06978261470794678,242,13,56.440064,313,3,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 413, ""observation.images.hand_right"": 413, ""observation.images.top_head"": 413}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,41,data/chunk-000/episode_000041.parquet,412,412,19030,19441,0.12557506561279297,356,12,0.061074018478393555,361,12,0.05699169635772705,244,13,37.360384,303,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 412, ""observation.images.hand_right"": 412, ""observation.images.top_head"": 412}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,42,data/chunk-000/episode_000042.parquet,382,382,19442,19823,0.19343173503875732,342,12,0.0992048978805542,350,12,0.052384912967681885,230,13,46.089472,226,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 382, ""observation.images.hand_right"": 382, ""observation.images.top_head"": 382}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,43,data/chunk-000/episode_000043.parquet,445,445,19824,20268,0.13980817794799805,371,12,0.05825233459472656,262,13,0.05339694023132324,263,13,56.702976,133,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 445, ""observation.images.hand_right"": 445, ""observation.images.top_head"": 445}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,44,data/chunk-000/episode_000044.parquet,387,387,20269,20655,0.1744983196258545,327,12,0.07737159729003906,338,12,0.05627632141113281,230,13,36.401664,189,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 387, ""observation.images.hand_right"": 387, ""observation.images.top_head"": 387}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,45,data/chunk-000/episode_000045.parquet,357,357,20656,21012,0.16458499431610107,307,12,0.07171273231506348,313,12,0.052960753440856934,203,13,49.208832,170,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 357, ""observation.images.hand_right"": 357, ""observation.images.top_head"": 357}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,46,data/chunk-000/episode_000046.parquet,389,389,21013,21401,0.17262119054794312,326,12,0.08186197280883789,335,12,0.04727208614349365,322,12,55.046656,192,3,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 389, ""observation.images.hand_right"": 389, ""observation.images.top_head"": 389}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,47,data/chunk-000/episode_000047.parquet,389,389,21402,21790,0.15664291381835938,310,12,0.07720637321472168,321,12,0.05341446399688721,218,13,47.073024,335,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 389, ""observation.images.hand_right"": 389, ""observation.images.top_head"": 389}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,48,data/chunk-000/episode_000048.parquet,389,389,21791,22179,0.186926007270813,318,12,0.08387196063995361,327,12,0.051180899143218994,317,12,52.603136,31,1,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 389, ""observation.images.hand_right"": 389, ""observation.images.top_head"": 389}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,49,data/chunk-000/episode_000049.parquet,390,390,22180,22569,0.17747926712036133,313,12,0.07726442813873291,325,12,0.06008017063140869,215,13,53.589504,225,2,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 390, ""observation.images.hand_right"": 390, ""observation.images.top_head"": 390}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,50,data/chunk-000/episode_000050.parquet,360,360,22570,22929,0.15497761964797974,312,12,0.07104742527008057,323,12,0.05323994159698486,206,13,36.904704,149,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 360, ""observation.images.hand_right"": 360, ""observation.images.top_head"": 360}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,51,data/chunk-000/episode_000051.parquet,361,361,22930,23290,0.16595852375030518,328,12,0.07940149307250977,335,12,0.05491530895233154,223,13,49.193472,284,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 361, ""observation.images.hand_right"": 361, ""observation.images.top_head"": 361}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,52,data/chunk-000/episode_000052.parquet,392,392,23291,23682,0.17119526863098145,334,12,0.06314659118652344,343,12,0.05257683992385864,335,12,63.356928,114,2,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 392, ""observation.images.hand_right"": 392, ""observation.images.top_head"": 392}",{},,source_timestamp_gap=63.357ms@114,review
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,53,data/chunk-000/episode_000053.parquet,474,474,23683,24156,0.13569045066833496,52,12,0.058428049087524414,283,13,0.052646636962890625,283,13,37.271552,16,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 474, ""observation.images.hand_right"": 474, ""observation.images.top_head"": 474}",{},,,pass
task_5867,/root/autodl-tmp/data_new/sft_data/task_5867_203/task_5867,54,data/chunk-000/episode_000054.parquet,417,417,24157,24573,0.18467682600021362,348,12,0.0752478837966919,358,12,0.06934630870819092,245,13,45.416448,301,0,0.0,0.2173333317041397,0.2173333317041397,120.0,0.0,0.0,0.0,1.0,"{""observation.images.hand_left"": 417, ""observation.images.hand_right"": 417, ""observation.images.top_head"": 417}",{},,,pass
